"person_id","Name","birth_year","death_year","ceda_id","Target","first_year","last_year"
28,William Allen,NA,NA,2,APS,1838,1840
27,S  Stafford Allen,"1,840","1,870",2,APS,1861,1867
2261,Arthur Albright,NA,NA,2,APS,1861,1867
2262,Rachel Albright,NA,NA,2,APS,1860,1867
2263,William Albright,NA,NA,2,APS,1852,1860
2264,William Jun Aldam,NA,NA,2,APS,1838,1851
2265,Frederick Alexander,NA,NA,2,APS,1839,1840
2266,Samuel Allen,NA,NA,2,APS,1851,1864
2268,John Arch,NA,NA,2,APS,1852,1854
2270,R Arthington,NA,NA,2,APS,1855,1862
2271,R Jun Arthington,NA,NA,2,APS,1860,1862
2273,C Ashby,NA,NA,2,APS,1860,1860
2274,T Jun Ashby,NA,NA,2,APS,1861,1862
2275,Thomas Ashby,NA,NA,2,APS,1861,1867
2276,Thomas Jun Ashby,NA,NA,2,APS,1865,1865
2277,Catherine Backhouse,NA,NA,2,APS,1851,1861
2280,Jonathan Backhouse,NA,NA,2,APS,1838,1851
2282,S Baker,NA,NA,2,APS,1839,1840
2285,Robert Barclay,NA,NA,2,APS,1838,1855
2286,Richard Barrington,NA,NA,2,APS,1864,1867
2288,Edward Beck,NA,NA,2,APS,1838,1859
2289,Eliza Bell,NA,NA,2,APS,1851,1867
2290,Frederick J Bell,NA,NA,2,APS,1851,1857
2291,S S Bell,NA,NA,2,APS,1857,1866
2292,Samuel Bewley,NA,NA,2,APS,1866,1867
2293,x Biffin,NA,NA,2,APS,1861,1861
2294,J Binyon,NA,NA,2,APS,1856,1857
2295,E L Birkbeck,NA,NA,2,APS,1866,1866
2296,H Birkbeck,NA,NA,2,APS,1860,1860
2298,W Blaine,NA,NA,2,APS,1861,1862
2299,Elizabeth Bowley,NA,NA,2,APS,1860,1867
2300,Henry Brady,NA,NA,2,APS,1866,1867
2301,Charles L Braithwaite,NA,NA,2,APS,1866,1866
2302,L Braithwaite,NA,NA,2,APS,1860,1860
2303,Isaac Brown,NA,NA,2,APS,1839,1867
2304,Joshua Brown,NA,NA,2,APS,1860,1867
2305,Lydia Brown,NA,NA,2,APS,1862,1867
2306,Sarah Burgess,NA,NA,2,APS,1866,1867
2307,Thomas Burgess,NA,NA,2,APS,1860,1861
2309,Thomas Fowell Buxton,NA,NA,2,APS,1838,1867
2310,W Catchpool,NA,NA,2,APS,1855,1859
2311,x Charleton,NA,NA,2,APS,1860,1860
2312,Samuel Clark,NA,NA,2,APS,1839,1840
2313,W Clemes,NA,NA,2,APS,1853,1854
2314,C Clothier,NA,NA,2,APS,1860,1860
2315,Joseph Cooper,NA,NA,2,APS,1851,1867
2316,George Crosfield,NA,NA,2,APS,1838,1838
2317,Joseph Crosland,NA,NA,2,APS,1866,1867
2318,A Crowley,NA,NA,2,APS,1855,1863
2321,A Dale,NA,NA,2,APS,1861,1861
2322,Elizabeth S Dawes,NA,NA,2,APS,1867,1867
2324,John Dodshon,NA,NA,2,APS,1860,1867
2325,Daniel Doncaster,NA,NA,2,APS,1866,1867
2326,Elizabeth Dyer,NA,NA,2,APS,1860,1867
2327,R Dymond,NA,NA,2,APS,1862,1862
2329,William Dyson,NA,NA,2,APS,1864,1865
2330,William Dyster,NA,NA,2,APS,1840,1840
2331,A Ellis,NA,NA,2,APS,1860,1862
2332,Thomas Evans,NA,NA,2,APS,1860,1865
2333,Ann Everett,NA,NA,2,APS,1839,1861
2334,Joseph Farden,NA,NA,2,APS,1851,1866
2335,John Fell,NA,NA,2,APS,1852,1852
2336,Mary Fell,NA,NA,2,APS,1840,1840
2337,S H Fisher,NA,NA,2,APS,1855,1855
2338,Caleb Fletcher,NA,NA,2,APS,1854,1865
2339,Martha Fletcher,NA,NA,2,APS,1854,1855
2340,John Ford,NA,NA,2,APS,1854,1857
2341,George Fox,NA,NA,2,APS,1862,1867
2342,Henry Fox,NA,NA,2,APS,1862,1867
2344,Robert Were Fox,NA,NA,2,APS,1838,1867
2346,x Fox,NA,NA,2,APS,1861,1861
2347,W Gayner,NA,NA,2,APS,1855,1855
2348,Joseph Gibbens,NA,NA,2,APS,1860,1864
2349,Ann Gibson,NA,NA,2,APS,1860,1865
2351,Francis Gibson,NA,NA,2,APS,1840,1861
2352,F  E Gibson,NA,NA,2,APS,1860,1861
2353,W G Gibson,NA,NA,2,APS,1862,1862
2354,T Gill,NA,NA,2,APS,1861,1862
2355,J Gillett,NA,NA,2,APS,1863,1863
2356,John Gillett,NA,NA,2,APS,1860,1863
2357,J Gilpin,NA,NA,2,APS,1860,1862
2358,James Gingell,NA,NA,2,APS,1860,1862
2359,John Good,NA,NA,2,APS,1861,1867
2360,Josiah Grace,NA,NA,2,APS,1860,1861
2361,Thomas Graham,NA,NA,2,APS,1851,1858
2362,John Green,NA,NA,2,APS,1860,1863
2363,T Gregory,NA,NA,2,APS,1860,1862
2364,G Grimshaw,NA,NA,2,APS,1861,1862
2365,x Hadfield,NA,NA,2,APS,1864,1867
2366,Isaac Hadwen,NA,NA,2,APS,1852,1865
2367,Robert Harding,NA,NA,2,APS,1861,1867
2368,Henry Harris,NA,NA,2,APS,1861,1867
2369,Lydia Harris,NA,NA,2,APS,1840,1862
2370,Thomas Harvey,NA,NA,2,APS,1852,1867
2371,George Head,NA,NA,2,APS,1838,1865
2372,Sarah Head,NA,NA,2,APS,1859,1867
2373,H Headley,NA,NA,2,APS,1860,1860
2374,W Hewitson,NA,NA,2,APS,1860,1860
2375,Charles Hicks,NA,NA,2,APS,1862,1867
2376,Elizabeth Hills,NA,NA,2,APS,1863,1867
2377,James Hills,NA,NA,2,APS,1861,1861
2378,John Hills,NA,NA,2,APS,1853,1864
2380,Gurney Hoare,NA,NA,2,APS,1838,1840
2381,Maria Hooper,NA,NA,2,APS,1860,1862
2382,J Hopkins,NA,NA,2,APS,1839,1860
2383,Rebecca Hopkins,NA,NA,2,APS,1860,1867
2384,Mary Horsnail,NA,NA,2,APS,1851,1857
2385,Elizabeth Howard (2),NA,NA,2,APS,1860,1867
2386,Elizabeth Howard,NA,NA,2,APS,1851,1865
2387,Thomas Hughes,NA,NA,2,APS,1867,1867
2388,Henry Hunt,NA,NA,2,APS,1838,1861
2389,T Hunt,NA,NA,2,APS,1862,1862
2390,J Hurnard,NA,NA,2,APS,1860,1861
2391,John C Isaac,NA,NA,2,APS,1855,1867
2392,John James,NA,NA,2,APS,1860,1860
2393,Charles Janson,NA,NA,2,APS,1861,1866
2394,Samuel Jesper,NA,NA,2,APS,1851,1852
2395,Benjamin Jowett (2),NA,NA,2,APS,1852,1867
2396,John Jun Jowett,NA,NA,2,APS,1851,1851
2397,Robert Jowett (2),NA,NA,2,APS,1852,1862
2398,John King,NA,NA,2,APS,1860,1862
2399,Samuel King,NA,NA,2,APS,1860,1867
2400,Thomas King,NA,NA,2,APS,1838,1840
2401,Alfred Kitching,NA,NA,2,APS,1860,1866
2402,C Knight,NA,NA,2,APS,1839,1839
2403,John Lee,NA,NA,2,APS,1851,1865
2404,x Leitch,NA,NA,2,APS,1847,1849
2406,Thomas Letchmore,NA,NA,2,APS,1860,1860
2407,Thomas x Jun Letchmore,NA,NA,2,APS,1860,1860
2408,Thomas Letchworth,NA,NA,2,APS,1862,1867
2409,Thomas Jun Letchworth,NA,NA,2,APS,1864,1866
2410,Thomas x Jun Letchworth,NA,NA,2,APS,1862,1865
2411,S Lloyd,NA,NA,2,APS,1865,1865
2412,Edward Lucas,NA,NA,2,APS,1852,1867
2413,Rebecca Lucas,NA,NA,2,APS,1851,1867
2414,Thomas Marriage,NA,NA,2,APS,1861,1862
2415,John Marsh,NA,NA,2,APS,1860,1867
2416,R Marsh,NA,NA,2,APS,1860,1861
2417,William Matthews,NA,NA,2,APS,1862,1866
2418,William Mattravers,NA,NA,2,APS,1839,1840
2419,D Miller,NA,NA,2,APS,1853,1859
2420,John Morrison,NA,NA,2,APS,1839,1851
2421,E Neave,NA,NA,2,APS,1861,1861
2423,Mary Overend,NA,NA,2,APS,1851,1855
2424,W J Palmer,NA,NA,2,APS,1862,1866
2425,J Pears,NA,NA,2,APS,1839,1851
2426,x Poeppig,NA,NA,2,APS,1839,1840
2427,Edward Priestman (2),NA,NA,2,APS,1866,1866
2428,John Priestman,NA,NA,2,APS,1852,1862
2429,James Ransome,NA,NA,2,APS,1839,1862
2430,Robert Ransome,NA,NA,2,APS,1839,1865
2431,William Rathbone,NA,NA,2,APS,1839,1867
2432,J Jun Read,NA,NA,2,APS,1839,1840
2433,Edward Richardson,NA,NA,2,APS,1839,1861
2434,Henry Richardson,NA,NA,2,APS,1860,1867
2435,W Richardson,NA,NA,2,APS,1860,1861
2437,R M Rickman,NA,NA,2,APS,1862,1862
2438,S Rickman,NA,NA,2,APS,1838,1838
2439,Leitch Ritchie,NA,NA,2,APS,1839,1851
2440,J Rooke,NA,NA,2,APS,1860,1860
2441,Alfred Rosling,NA,NA,2,APS,1861,1866
2442,John S Rowntree,NA,NA,2,APS,1866,1866
2443,Joseph Rowntree,NA,NA,2,APS,1851,1855
2444,Samuel Rundall,NA,NA,2,APS,1839,1839
2445,Henry Russell,NA,NA,2,APS,1851,1853
2446,Joseph Sams,NA,NA,2,APS,1838,1855
2447,J A Sanders,NA,NA,2,APS,1861,1861
2448,Mary Sansom,NA,NA,2,APS,1855,1855
2449,Micheal Scatterthwaite,NA,NA,2,APS,1861,1861
2450,S Scatterthwaite,NA,NA,2,APS,1861,1862
2451,Leonard Sedgwick,NA,NA,2,APS,1861,1864
2452,Benjamin Seebohm,NA,NA,2,APS,1865,1866
2453,William Seebohm,NA,NA,2,APS,1839,1861
2454,Charles Sessions,NA,NA,2,APS,1859,1866
2457,Robert Simpson,NA,NA,2,APS,1860,1867
2458,Alfred Smith,NA,NA,2,APS,1862,1862
2459,Edward Smith,NA,NA,2,APS,1862,1865
2460,Richard Smith,NA,NA,2,APS,1857,1867
2461,Ann Snowden,NA,NA,2,APS,1865,1867
2462,C Southall,NA,NA,2,APS,1861,1861
2463,William Southall,NA,NA,2,APS,1862,1866
2464,William Sparkes,NA,NA,2,APS,1861,1867
2465,Joseph F Spence,NA,NA,2,APS,1854,1867
2466,L Squire,NA,NA,2,APS,1839,1840
2467,Mary Steevens,NA,NA,2,APS,1861,1861
2468,Henry Sterry,NA,NA,2,APS,1851,1867
2469,Richard Sterry,NA,NA,2,APS,1851,1865
2470,John Stevens,NA,NA,2,APS,1839,1840
2471,Joseph Sturge (Mrs),NA,NA,2,APS,1838,1866
2472,Sarah Styles,NA,NA,2,APS,1866,1866
2473,George N Tatham,NA,NA,2,APS,1851,1852
2474,Mary Ann Tatham,NA,NA,2,APS,1851,1867
2475,Edward Taylor,NA,NA,2,APS,1861,1865
2476,F Taylor,NA,NA,2,APS,1861,1861
2478,H Taylor,NA,NA,2,APS,1861,1861
2479,A Thistlethwaite,NA,NA,2,APS,1860,1860
2480,F J Thompson,NA,NA,2,APS,1860,1867
2481,Josiah Thompson,NA,NA,2,APS,1861,1862
2482,Thomas Thompson,NA,NA,2,APS,1862,1862
2483,W Thompson,NA,NA,2,APS,1860,1862
2484,x Thompson,NA,NA,2,APS,1857,1857
2485,George Treffry,NA,NA,2,APS,1860,1867
2486,Frederick Tuckett,NA,NA,2,APS,1851,1854
2488,W Tuke,NA,NA,2,APS,1860,1860
2489,Thomas Turner,NA,NA,2,APS,1862,1867
2490,James E Veale,NA,NA,2,APS,1851,1867
2491,Jonathan Walker,NA,NA,2,APS,1860,1867
2492,Ann Wallis,NA,NA,2,APS,1851,1867
2493,John Warner,NA,NA,2,APS,1839,1840
2494,Alfred Waterhouse,NA,NA,2,APS,1861,1867
2495,Mary Waterhouse,NA,NA,2,APS,1852,1852
2496,R Waterhouse,NA,NA,2,APS,1861,1862
2497,Thomas Wedmore,NA,NA,2,APS,1861,1864
2498,James Wells,NA,NA,2,APS,1861,1861
2499,Daniel Wheeler,NA,NA,2,APS,1839,1839
2500,W Whiting,NA,NA,2,APS,1861,1861
2501,John Jun Williams,NA,NA,2,APS,1838,1838
2502,W R Williams,NA,NA,2,APS,1860,1860
2503,Charles Wilson,NA,NA,2,APS,1867,1867
2504,George Wilson,NA,NA,2,APS,1861,1867
2505,Isaac Wilson,NA,NA,2,APS,1838,1840
2506,Joseph Wilson,NA,NA,2,APS,1839,1839
2507,Rebecca Wilson,NA,NA,2,APS,1839,1861
2508,H Wise,NA,NA,2,APS,1839,1840
2509,William Woods,NA,NA,2,APS,1865,1865
2510,Louisa Wright,NA,NA,2,APS,1862,1867
2511,James Bowden,NA,NA,1,QCA,1842,1847
2512,William Nash,NA,NA,1,QCA,1842,1847
2513,Joseph Sturge,NA,NA,1,QCA,1842,1847
2514,William Jun Grimshaw,NA,NA,1,QCA,1840,1847
2515,Henry Knight,NA,NA,2,APS,1852,1858
2515,Henry Knight,NA,NA,1,QCA,1840,1847
2516,Edward Paull,NA,NA,1,QCA,1840,1847
2517,Robert Jun Alsop,NA,NA,1,QCA,1837,1847
2518,Abram Rawlinson Barclay,NA,NA,1,QCA,1837,1839
2519,John Barclay,NA,NA,1,QCA,1837,1839
2520,Richard Barrett,NA,NA,1,QCA,1837,1839
2521,John Thomas Barry,NA,NA,2,APS,1852,1853
2521,John Thomas Barry,NA,NA,1,QCA,1837,1847
2522,Peter Bedford,NA,NA,2,APS,1860,1860
2522,Peter Bedford,NA,NA,1,QCA,1837,1847
2523,John Bell,NA,NA,2,APS,1838,1840
2523,John Bell,NA,NA,1,QCA,1837,1839
2524,Thomas Christy,NA,NA,2,APS,1839,1840
2524,Thomas Christy,NA,NA,1,QCA,1837,1839
2525,Samuel Darton,NA,NA,1,QCA,1837,1839
2526,Josiah Forster,NA,NA,2,APS,1838,1867
2526,Josiah Forster,NA,NA,1,QCA,1837,1847
2527,Robert Forster,NA,NA,2,APS,1860,1867
2527,Robert Forster,NA,NA,1,QCA,1837,1847
2528,William Forster,NA,NA,2,APS,1838,1840
2528,William Forster,NA,NA,1,QCA,1837,1847
2529,Joseph Talwin Foster,NA,NA,1,QCA,1837,1847
2530,John Hamilton,NA,NA,1,QCA,1837,1839
2532,Edwd Harris,NA,NA,1,QCA,1837,1847
2534,Geo Holmes,NA,NA,1,QCA,1837,1839
2535,Robert Howard,NA,NA,2,APS,1838,1840
2535,Robert Howard,NA,NA,1,QCA,1837,1839
2536,John Kitching,NA,NA,2,APS,1860,1866
2536,John Kitching,NA,NA,1,QCA,1837,1839
2538,Joseph Neatby,NA,NA,2,APS,1851,1852
2538,Joseph Neatby,NA,NA,1,QCA,1837,1847
2540,John Sanderson,NA,NA,2,APS,1838,1840
2540,John Sanderson,NA,NA,1,QCA,1837,1847
2541,Joseph Shewell,NA,NA,2,APS,1840,1867
2541,Joseph Shewell,NA,NA,1,QCA,1837,1839
2542,George Stacey,NA,NA,1,QCA,1837,1847
2543, Joseph Storrs,NA,NA,1,QCA,1837,1847
2544,John M Albright,NA,NA,2,APS,1860,1867
2545,G W Alexander,NA,NA,2,APS,1851,1867
2546,Henry Alexander,NA,NA,2,APS,1860,1866
2547,R D Alexander,NA,NA,2,APS,1839,1860
2548,Thomas Allis,NA,NA,2,APS,1856,1867
2549,John D Appleton,NA,NA,2,APS,1864,1867
2550,Caroline Armistead,NA,NA,2,APS,1861,1865
2551,Joseph Armistead,NA,NA,2,APS,1861,1864
2552,Edward Ash,NA,NA,2,APS,1839,1860
2553,Alfred Backhouse,NA,NA,2,APS,1860,1867
2554,Edmund Backhouse,NA,NA,2,APS,1861,1867
2555,Edward Jun Backhouse,NA,NA,2,APS,1851,1855
2557,James Jun Backhouse,NA,NA,2,APS,1863,1867
2558,John Church Backhouse,NA,NA,2,APS,1852,1852
2559,J E Baker,NA,NA,2,APS,1861,1867
2560,James Baker,NA,NA,2,APS,1861,1867
2561,A P Balkwill,NA,NA,2,APS,1862,1862
2562,William Ball,NA,NA,2,APS,1840,1866
2563,Eliza Barclay,NA,NA,2,APS,1851,1866
2565,J Gurney Barclay,NA,NA,2,APS,1852,1852
2567,Jonathan Barrett,NA,NA,2,APS,1860,1861
2568,R Barrett,NA,NA,2,APS,1853,1860
2569,R C Barrow,NA,NA,2,APS,1860,1864
2571,S Barter,NA,NA,2,APS,1861,1862
2572,John D Bassett,NA,NA,2,APS,1851,1867
2573,John Baynes,NA,NA,2,APS,1838,1838
2574,John Beaumont,NA,NA,2,APS,1839,1860
2575,Rebecca Beaumont,NA,NA,2,APS,1860,1866
2576,William Beaumont,NA,NA,2,APS,1860,1867
2577,Samuel Beck,NA,NA,2,APS,1861,1866
2578,Deborah Beesley,NA,NA,2,APS,1860,1867
2579,Paul Bevan,NA,NA,2,APS,1860,1867
2580,Robert Bevan,NA,NA,2,APS,1851,1854
2581,Martha A Binyon,NA,NA,2,APS,1866,1867
2582,Thomas Binyon,NA,NA,2,APS,1851,1860
2583,S Birchall,NA,NA,2,APS,1861,1862
2584,Thomas Blain,NA,NA,2,APS,1865,1867
2585,J Blunsom,NA,NA,2,APS,1861,1865
2586,W Bott,NA,NA,2,APS,1862,1862
2587,Christopher Bowley,NA,NA,2,APS,1838,1862
2588,W C Bowley,NA,NA,2,APS,1860,1862
2589,Edwin Bracher,NA,NA,2,APS,1861,1866
2590,James Bracher,NA,NA,2,APS,1861,1861
2591,Lucy Bradshaw,NA,NA,2,APS,1860,1861
2592,G S Brady,NA,NA,2,APS,1861,1861
2593,Joseph B Braithwaite,NA,NA,2,APS,1866,1867
2594,S Braithwaite,NA,NA,2,APS,1862,1862
2595,Charles Brewin,NA,NA,2,APS,1840,1840
2596,Robert Brewin,NA,NA,2,APS,1860,1867
2597,Thomas Brewin,NA,NA,2,APS,1860,1867
2598,William Brewin,NA,NA,2,APS,1860,1867
2599,Francis Brown,NA,NA,2,APS,1861,1867
2600,Gopsill Brown,NA,NA,2,APS,1860,1860
2601,W W Brown,NA,NA,2,APS,1861,1866
2602,J F Burgess,NA,NA,2,APS,1860,1861
2603,Wilson Burgess,NA,NA,2,APS,1852,1852
2604,Henry Burlingham,NA,NA,2,APS,1861,1867
2605,Jonathan Burtt,NA,NA,2,APS,1847,1867
2606,P Burtt,NA,NA,2,APS,1861,1861
2607,Edward North Buxton,NA,NA,2,APS,1838,1855
2608,James Cadbury,NA,NA,2,APS,1838,1867
2610,John M Candler,NA,NA,2,APS,1839,1867
2611,Edward Carroll,NA,NA,2,APS,1865,1865
2612,Joseph Cash,NA,NA,2,APS,1863,1867
2613,Newman Cash,NA,NA,2,APS,1838,1838
2614,William Cash,NA,NA,2,APS,1839,1840
2615,R D Catchpool,NA,NA,2,APS,1860,1867
2616,Thomas Catchpool,NA,NA,2,APS,1838,1855
2617,Thomas Chalk,NA,NA,2,APS,1839,1840
2618,Elizabeth Charelton,NA,NA,2,APS,1861,1867
2619,James Charleton,NA,NA,2,APS,1839,1839
2620,Robert Charleton,NA,NA,2,APS,1856,1867
2621,Richard Christy,NA,NA,2,APS,1840,1866
2622,Cyrus Clark,NA,NA,2,APS,1861,1861
2623,James Clark (2),NA,NA,2,APS,1860,1866
2624,Joseph Clark,NA,NA,2,APS,1860,1866
2625,W S Clark,NA,NA,2,APS,1861,1866
2626,George Cook,NA,NA,2,APS,1866,1866
2627,J H Cotterell,NA,NA,2,APS,1862,1862
2628,Elliott Cresson,NA,NA,2,APS,1839,1852
2629,W D Crewdson,NA,NA,2,APS,1838,1840
2630,Ann Cropper,NA,NA,2,APS,1861,1867
2631,James Cropper,NA,NA,2,APS,1866,1867
2632,John Cropper,NA,NA,2,APS,1866,1867
2633,Joseph Crosfield,NA,NA,2,APS,1861,1867
2634,William Crosfield,NA,NA,2,APS,1861,1864
2635,Jeremiah Cross,NA,NA,2,APS,1861,1866
2636,Martha Cross,NA,NA,2,APS,1860,1860
2637,Edward A Crouch,NA,NA,2,APS,1857,1860
2638,Abraham Crowley,NA,NA,2,APS,1851,1855
2639,Frederick Crowley,NA,NA,2,APS,1865,1867
2640,J Cudworth,NA,NA,2,APS,1860,1863
2641,Mary Cudworth,NA,NA,2,APS,1861,1867
2642,William Cudworth,NA,NA,2,APS,1861,1867
2643,Lucy Darby,NA,NA,2,APS,1851,1855
2644,Richard Day,NA,NA,2,APS,1851,1851
2645,William Dent,NA,NA,2,APS,1851,1855
2646,Barnard Dickinson,NA,NA,2,APS,1851,1853
2647,Elizabeth G Dimsdale,NA,NA,2,APS,1867,1867
2648,J Doubleday,NA,NA,2,APS,1866,1866
2649,R Doubleday,NA,NA,2,APS,1866,1866
2650,Joseph Eaton,NA,NA,2,APS,1839,1858
2651,Thomas Emmott,NA,NA,2,APS,1866,1867
2652,Mary Exton,NA,NA,2,APS,1852,1860
2653,William Exton,NA,NA,2,APS,1851,1851
2654,Abraham Fisher,NA,NA,2,APS,1859,1865
2656,Rachel Fowler,NA,NA,2,APS,1851,1867
2657,Thomas Fowler,NA,NA,2,APS,1838,1851
2658,Alfred L Fox,NA,NA,2,APS,1867,1867
2659,Francis E Fox,NA,NA,2,APS,1838,1867
2660,Frederick H Fox,NA,NA,2,APS,1862,1867
2661,J G Fox,NA,NA,2,APS,1858,1858
2662,R Barclay Fox,NA,NA,2,APS,1851,1857
2663,Philip Frith,NA,NA,2,APS,1839,1840
2664,Frederick Fryer,NA,NA,2,APS,1861,1867
2665,John Gayner,NA,NA,2,APS,1865,1865
2667,Deborah Gibson,NA,NA,2,APS,1866,1866
2668,E Gilkes,NA,NA,2,APS,1861,1861
2669,Charles Gillett,NA,NA,2,APS,1860,1867
2670,Jonathan Gillett,NA,NA,2,APS,1860,1867
2672,Burwood Godlee,NA,NA,2,APS,1839,1867
2673,Alexander Grace,NA,NA,2,APS,1862,1867
2675,Anna Gurney,NA,NA,2,APS,1851,1857
2676,Edmund Gurney,NA,NA,2,APS,1851,1855
2677,Henry E Gurney,NA,NA,2,APS,1855,1866
2679,John Gurney,NA,NA,2,APS,1839,1855
2680,Samuel Gurney,NA,NA,2,APS,1838,1867
2683,Daniel P Hack,NA,NA,2,APS,1851,1867
2684,John Barton Hack,NA,NA,2,APS,1839,1851
2685,Cornelius Hanbury,NA,NA,2,APS,1838,1867
2686,Cornelius x Jun Hanbury,NA,NA,2,APS,1866,1867
2687,Daniel Bell Hanbury,NA,NA,2,APS,1851,1867
2688,Samuel Hare,NA,NA,2,APS,1861,1866
2689,Charles L Harford,NA,NA,2,APS,1838,1855
2690,John Harford,NA,NA,2,APS,1838,1851
2691,Summers Harford,NA,NA,2,APS,1838,1855
2692,William Hargreaves,NA,NA,2,APS,1860,1867
2693,John Harlock,NA,NA,2,APS,1860,1867
2694,Theodore Harris,NA,NA,2,APS,1862,1867
2695,John Herschell,NA,NA,2,APS,1839,1851
2696,Gray Hester,NA,NA,2,APS,1861,1867
2697,M A Hewitson,NA,NA,2,APS,1867,1867
2698,Henry Hipsley,NA,NA,2,APS,1862,1867
2699,John Hodgkin,NA,NA,2,APS,1851,1867
2700,J Holdsworth,NA,NA,2,APS,1860,1861
2701,Richard Holdsworth,NA,NA,2,APS,1864,1867
2702,G B Holmes,NA,NA,2,APS,1840,1840
2704,S Horman-Fisher,NA,NA,2,APS,1857,1857
2705,Robert Horne,NA,NA,2,APS,1860,1867
2706,John Horniman,NA,NA,2,APS,1860,1867
2707,Charles Horsnaill,NA,NA,2,APS,1860,1866
2708,W C Horsnaill,NA,NA,2,APS,1860,1861
2709,Sarah Hotham,NA,NA,2,APS,1860,1866
2710,Luke Howard,NA,NA,2,APS,1851,1852
2711,William Howitt,NA,NA,2,APS,1839,1851
2712,Rachel Hubbert,NA,NA,2,APS,1866,1866
2713,Joseph Hudson,NA,NA,2,APS,1861,1861
2714,John Huntley,NA,NA,2,APS,1864,1866
2715,Joseph Huntley,NA,NA,2,APS,1860,1867
2716,Martha Hutchinson,NA,NA,2,APS,1839,1840
2717,R Impey,NA,NA,2,APS,1861,1863
2718,Edward James,NA,NA,2,APS,1860,1867
2719,A Janson,NA,NA,2,APS,1861,1861
2720,William Janson,NA,NA,2,APS,1852,1867
2721,Andrew Johnston,NA,NA,2,APS,1838,1866
2722,Andrew & Jun Johnston,NA,NA,2,APS,1861,1862
2724,John Jowett,NA,NA,2,APS,1860,1867
2726,W D King,NA,NA,2,APS,1862,1865
2727,J H Knight,NA,NA,2,APS,1860,1861
2728,T Knott,NA,NA,2,APS,1860,1860
2729,Edward A Leatham,NA,NA,2,APS,1851,1867
2730,Isabella Lister,NA,NA,2,APS,1838,1840
2732,Wilson Lloyd,NA,NA,2,APS,1866,1867
2733,Haggar Lowe,NA,NA,2,APS,1838,1867
2734,Edmund Lucas,NA,NA,2,APS,1851,1864
2735,Frederick Lucas,NA,NA,2,APS,1839,1840
2736,Jeffrey Lucas,NA,NA,2,APS,1840,1854
2737,Martha Lucas,NA,NA,2,APS,1851,1855
2738,Samuel Lucas,NA,NA,2,APS,1851,1867
2739,William Jun Lucas,NA,NA,2,APS,1839,1860
2740,Harford Lury,NA,NA,2,APS,1860,1865
2741,J E Lury,NA,NA,2,APS,1853,1867
2742,W Mann,NA,NA,2,APS,1860,1860
2743,Caroline Marriage,NA,NA,2,APS,1860,1867
2744,Edward Marsh,NA,NA,2,APS,1857,1867
2745,Thomas William Marsh,NA,NA,2,APS,1860,1867
2746,Thomas Maw,NA,NA,2,APS,1839,1840
2747,Edward C May,NA,NA,2,APS,1839,1862
2748,Francis May,NA,NA,2,APS,1860,1865
2749,John Mayfield,NA,NA,2,APS,1847,1867
2750,Josiah Merrick,NA,NA,2,APS,1860,1867
2751,John Morland,NA,NA,2,APS,1839,1867
2752,George L Neighbour,NA,NA,2,APS,1847,1867
2753,Josiah Newman,NA,NA,2,APS,1867,1867
2754,William Norris,NA,NA,2,APS,1860,1867
2755,Thomas Norton,NA,NA,2,APS,1860,1867
2757,William Norton,NA,NA,2,APS,1861,1867
2758,William Nutter,NA,NA,2,APS,1860,1866
2759,J J Packer,NA,NA,2,APS,1861,1862
2760,George Palmer,NA,NA,2,APS,1860,1867
2761,Reuben C Payne,NA,NA,2,APS,1860,1867
2762,Arthur Pease,NA,NA,2,APS,1861,1866
2763,Edward Pease,NA,NA,2,APS,1838,1867
2764,Gurney Pease,NA,NA,2,APS,1865,1866
2765,Henry Fell Pease,NA,NA,2,APS,1851,1867
2766,John Pease,NA,NA,2,APS,1851,1867
2767,John B Pease,NA,NA,2,APS,1852,1867
2768,Joseph Pease,NA,NA,2,APS,1838,1866
2769,Joseph Whitwell Pease,NA,NA,2,APS,1866,1866
2770,Susan Pease,NA,NA,2,APS,1851,1851
2771,Thomas Pease,NA,NA,2,APS,1861,1867
2772,Algernon Peckover,NA,NA,2,APS,1851,1867
2773,William Peckover,NA,NA,2,APS,1866,1867
2774,Robert H Penney,NA,NA,2,APS,1866,1867
2775,Isaac Pitt,NA,NA,2,APS,1860,1867
2776,Jacob Post,NA,NA,2,APS,1839,1851
2777,Joseph T Price,NA,NA,2,APS,1838,1855
2778,Lydia Prideaux,NA,NA,2,APS,1860,1867
2779,Samuel Priestman,NA,NA,2,APS,1860,1865
2780,John Pryor,NA,NA,2,APS,1852,1852
2781,G R Pumphrey,NA,NA,2,APS,1862,1862
2782,W P Read,NA,NA,2,APS,1862,1862
2783,Isaac Reckitt,NA,NA,2,APS,1861,1861
2784,Jonathan Rees,NA,NA,2,APS,1851,1854
2785,Jane Reynolds,NA,NA,2,APS,1838,1855
2786,G E Richardson,NA,NA,2,APS,1860,1860
2787,John Rickman,NA,NA,2,APS,1839,1851
2788,Josephina Rickman,NA,NA,2,APS,1839,1851
2789,Matilda Rickman,NA,NA,2,APS,1851,1851
2790,Priscilla Rickman,NA,NA,2,APS,1840,1840
2791,R Rickman,NA,NA,2,APS,1838,1863
2792,R P Rickman,NA,NA,2,APS,1860,1865
2793,Isaac Robson,NA,NA,2,APS,1862,1867
